,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_shrinking,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
53,0.028470182418823244,0.002690640572347298,0.006814384460449218,0.0004182204294485582,1,2,True,0.001,"{'C': 1, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,0.02958526611328125,0.0052767722150030005,0.006725311279296875,0.0007959157389999294,1,1,True,0.001,"{'C': 1, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,0.027346086502075196,0.0016678175106258817,0.0062942028045654295,0.00013908968009331823,1,0.1,True,0.001,"{'C': 1, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.025116586685180665,0.0024502902822407966,0.005936288833618164,0.00025484243290668985,1,1e-05,True,0.001,"{'C': 1, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
46,0.02333512306213379,0.00040163956188903,0.0056555747985839845,8.700016459415019e-05,1,1e-06,True,0.001,"{'C': 1, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
45,0.02329220771789551,0.0004361539742603831,0.0058346748352050785,0.00039863317205806757,1,1e-07,True,0.001,"{'C': 1, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
44,0.023451519012451173,0.0008357377074669384,0.006249380111694336,0.0007993616314421396,1,1e-08,True,0.001,"{'C': 1, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
43,0.02601161003112793,0.00021670644111100042,0.006671762466430664,0.0007906599185774605,0.75,4,True,0.001,"{'C': 0.75, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0.026482152938842773,0.0002845021801733701,0.006368446350097656,9.139631240235036e-05,0.75,2,True,0.001,"{'C': 0.75, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,0.027347421646118163,0.0013013086251032397,0.006471395492553711,0.00019024231016410054,0.75,1,True,0.001,"{'C': 0.75, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,0.02681765556335449,0.0008852367171786191,0.006717681884765625,0.0006751931656047833,0.75,0.1,True,0.001,"{'C': 0.75, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
78,0.031183195114135743,0.005245728283640596,0.0070553779602050785,0.0007768403008260829,8,1e-07,True,0.001,"{'C': 8, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,0.5539033457249071,0.5539033457249071,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5548946716232962,0.0008094142066198115
142,0.026542472839355468,0.0011403372005551048,0.006600236892700196,0.0005719441099153866,256,4,True,0.001,"{'C': 256, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.5588235294117647,0.5588235294117647,0.5522388059701493,0.5522388059701493,0.5522388059701493,0.5548961424332344,0.0032305399893352692,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
