,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
470,0.16955080032348632,0.009922447446408102,0.007004070281982422,0.0004030522147530229,50,8,10,75,75,True,"{'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 75, 'bootstrap': True}",0.782608695652174,0.7761194029850746,0.7164179104477612,0.7014925373134329,0.7611940298507462,0.7477744807121661,0.032639286489051095,364,0.9291044776119403,0.9296296296296296,0.9259259259259259,0.9185185185185185,0.9222222222222223,0.9250801547816474,0.004214998776444979
444,0.08131527900695801,0.018675483003262144,0.010062408447265626,0.0034504008872977975,50,50,2,2,50,False,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 2, 'max_depth': 50, 'bootstrap': False}",0.7101449275362319,0.7313432835820896,0.7761194029850746,0.746268656716418,0.7761194029850746,0.7477744807121661,0.02575875015401808,364,0.9067164179104478,0.9148148148148149,0.9,0.937037037037037,0.9037037037037037,0.9124543946932008,0.013224891721920418
327,0.062241744995117185,0.0037534547061337797,0.007022762298583984,0.0007656169727318436,50,50,10,5,20,True,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 20, 'bootstrap': True}",0.7536231884057971,0.7313432835820896,0.7014925373134329,0.7313432835820896,0.8208955223880597,0.7477744807121661,0.04004009243546133,364,0.8656716417910447,0.8444444444444444,0.8666666666666667,0.8740740740740741,0.8629629629629629,0.8627639579878386,0.009871663137101841
418,1.185556173324585,0.045203453171822915,0.10666179656982422,0.003476925861157134,1000,15,2,2,100,True,"{'n_estimators': 1000, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 2, 'max_depth': 100, 'bootstrap': True}",0.7681159420289855,0.7761194029850746,0.7014925373134329,0.7164179104477612,0.7761194029850746,0.7477744807121661,0.03202385302300715,364,0.9328358208955224,0.9444444444444444,0.9296296296296296,0.9333333333333333,0.9222222222222223,0.9324930901050305,0.007174238309172238
276,0.016795825958251954,0.00048207211790122963,0.005220794677734375,0.0021634085188353283,10,15,2,5,200,False,"{'n_estimators': 10, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 5, 'max_depth': 200, 'bootstrap': False}",0.7536231884057971,0.7761194029850746,0.6567164179104478,0.7313432835820896,0.8208955223880597,0.7477744807121661,0.05414681185243386,364,0.9850746268656716,0.9814814814814815,0.9777777777777777,0.9777777777777777,0.9925925925925926,0.9829408512990604,0.0055345013289860474
133,1.2933435440063477,0.05171627553659875,0.04141378402709961,0.0020186029312657563,400,8,10,75,200,True,"{'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': 200, 'bootstrap': True}",0.782608695652174,0.7761194029850746,0.7313432835820896,0.7014925373134329,0.746268656716418,0.7477744807121661,0.02980213513003179,364,0.9291044776119403,0.9259259259259259,0.9333333333333333,0.9222222222222223,0.9259259259259259,0.9273023770038694,0.0037206775886912385
238,1.006269359588623,0.05175868391683208,0.1312554359436035,0.02441290013630803,1000,12,10,2,30,False,"{'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 2, 'max_depth': 30, 'bootstrap': False}",0.782608695652174,0.7761194029850746,0.7164179104477612,0.7014925373134329,0.7611940298507462,0.7477744807121661,0.032639286489051095,364,0.9067164179104478,0.9,0.8962962962962963,0.8851851851851852,0.8851851851851852,0.8946766169154229,0.008439112860263411
64,0.10067281723022461,0.003104300770843194,0.010491180419921874,0.0005089004309354904,100,10,4,2,30,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 2, 'max_depth': 30, 'bootstrap': False}",0.7536231884057971,0.7313432835820896,0.7611940298507462,0.7313432835820896,0.7611940298507462,0.7477744807121661,0.013636821058988217,364,0.9440298507462687,0.9444444444444444,0.9481481481481482,0.9518518518518518,0.9629629629629629,0.9502874516307352,0.006942490284965387
160,0.818044900894165,0.024432913657199785,0.07577805519104004,0.003955809271541215,800,15,4,2,100,True,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 2, 'max_depth': 100, 'bootstrap': True}",0.782608695652174,0.7611940298507462,0.7014925373134329,0.7014925373134329,0.7910447761194029,0.7477744807121661,0.038835710795974185,364,0.9104477611940298,0.9074074074074074,0.9074074074074074,0.9,0.9111111111111111,0.9072747374239911,0.003943167512279262
105,0.02059016227722168,0.0009155253519592872,0.0026477813720703126,0.00010325342463170702,10,8,10,auto,,False,"{'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",0.7391304347826086,0.746268656716418,0.8059701492537313,0.6567164179104478,0.7910447761194029,0.7477744807121661,0.05205564964357742,364,0.9477611940298507,0.9444444444444444,0.9518518518518518,0.9296296296296296,0.937037037037037,0.9421448313985626,0.007921841124438583
305,0.7505788326263427,0.0061267653772913155,0.07612991333007812,0.0030032249756835766,800,50,2,1,10,False,"{'n_estimators': 800, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 10, 'bootstrap': False}",0.7681159420289855,0.7611940298507462,0.7313432835820896,0.6865671641791045,0.7910447761194029,0.7477744807121661,0.03593411761470817,364,0.8656716417910447,0.8666666666666667,0.8481481481481481,0.8481481481481481,0.8407407407407408,0.8538750690989497,0.01040086461972289
187,0.030887460708618163,0.0014160903616643292,0.004071807861328125,9.274863943782117e-05,25,12,3,2,75,False,"{'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 2, 'max_depth': 75, 'bootstrap': False}",0.7681159420289855,0.7611940298507462,0.7313432835820896,0.7313432835820896,0.746268656716418,0.7477744807121661,0.015110467349278558,364,0.9440298507462687,0.9518518518518518,0.9555555555555556,0.9444444444444444,0.9481481481481482,0.9488059701492538,0.004406841302193817
24,0.09585638046264648,0.007817703940040343,0.006958770751953125,0.00031331356098761304,50,50,3,sqrt,100,True,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': True}",0.7536231884057971,0.7761194029850746,0.7313432835820896,0.6865671641791045,0.7910447761194029,0.7477744807121661,0.03657151016750294,364,0.9291044776119403,0.9074074074074074,0.9037037037037037,0.9074074074074074,0.9074074074074074,0.9110060807075733,0.009162183462238937
92,0.02703542709350586,0.001986677201817206,0.002515745162963867,0.0004302436279988686,10,12,2,25,10,True,"{'n_estimators': 10, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 25, 'max_depth': 10, 'bootstrap': True}",0.7681159420289855,0.7611940298507462,0.746268656716418,0.7164179104477612,0.746268656716418,0.7477744807121661,0.01780180062848848,364,0.9440298507462687,0.9407407407407408,0.9481481481481482,0.937037037037037,0.9444444444444444,0.9428800442233278,0.0037480574815333327
341,0.19556231498718263,0.011774446029351862,0.013203716278076172,0.0018128105988365517,100,50,5,25,20,True,"{'n_estimators': 100, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 20, 'bootstrap': True}",0.7391304347826086,0.7611940298507462,0.7611940298507462,0.7014925373134329,0.7611940298507462,0.744807121661721,0.02323282095410269,382,0.9067164179104478,0.9074074074074074,0.9296296296296296,0.9074074074074074,0.9148148148148149,0.9131951354339414,0.008737108594179336
27,0.020708370208740234,0.001365144872598309,0.0026545047760009764,8.171428032838435e-05,10,15,1,auto,10,True,"{'n_estimators': 10, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",0.7681159420289855,0.746268656716418,0.7014925373134329,0.6716417910447762,0.835820895522388,0.744807121661721,0.056531554862295955,382,0.9440298507462687,0.9629629629629629,0.9518518518518518,0.9333333333333333,0.9481481481481482,0.9480652294085129,0.00969124236641261
391,0.053948974609375,0.004541901104262563,0.003099822998046875,0.0004930785030487238,10,12,5,100,,True,"{'n_estimators': 10, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 100, 'max_depth': None, 'bootstrap': True}",0.7101449275362319,0.8059701492537313,0.7313432835820896,0.6716417910447762,0.8059701492537313,0.744807121661721,0.05323347388821006,382,0.9253731343283582,0.937037037037037,0.9333333333333333,0.9148148148148149,0.9407407407407408,0.930259812050857,0.009248294292186874
125,0.015463542938232423,0.00036233316048193303,0.0028343677520751955,0.0007576303293051362,10,20,10,10,100,True,"{'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 10, 'max_depth': 100, 'bootstrap': True}",0.7681159420289855,0.7761194029850746,0.7313432835820896,0.7313432835820896,0.7164179104477612,0.744807121661721,0.023205176837585488,382,0.8656716417910447,0.9111111111111111,0.8851851851851852,0.8777777777777778,0.8703703703703703,0.8820232172470979,0.015983054947041317
148,0.0323582649230957,0.0034111672315045648,0.004817676544189453,0.0009253512556173499,25,12,1,1,200,False,"{'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 200, 'bootstrap': False}",0.7536231884057971,0.7313432835820896,0.746268656716418,0.7910447761194029,0.7014925373134329,0.744807121661721,0.02916210598630042,382,1.0,0.9962962962962963,0.9962962962962963,0.9962962962962963,0.9925925925925926,0.9962962962962963,0.0023424278964210253
23,0.03632025718688965,0.009194271741967554,0.0054247379302978516,0.0020953751770129503,25,8,2,1,100,False,"{'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 100, 'bootstrap': False}",0.7391304347826086,0.7313432835820896,0.746268656716418,0.6865671641791045,0.8208955223880597,0.744807121661721,0.04322536525037098,382,0.9328358208955224,0.9296296296296296,0.9407407407407408,0.9518518518518518,0.9407407407407408,0.9391597567716972,0.007705891077018614
467,0.012245082855224609,0.0010650991277411682,0.0018740177154541015,6.699441589683947e-05,2,15,2,50,10,False,"{'n_estimators': 2, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 50, 'max_depth': 10, 'bootstrap': False}",0.6956521739130435,0.8208955223880597,0.6865671641791045,0.7164179104477612,0.8059701492537313,0.744807121661721,0.056780797092220794,382,0.9477611940298507,0.9259259259259259,0.9666666666666667,0.9555555555555556,0.9407407407407408,0.947330016583748,0.013735392930815606
384,0.03006882667541504,0.00301169709436874,0.005959320068359375,0.0036601923585369454,25,15,1,1,30,True,"{'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 30, 'bootstrap': True}",0.7246376811594203,0.7910447761194029,0.6716417910447762,0.7164179104477612,0.8059701492537313,0.7418397626112759,0.049676845853123,389,0.9328358208955224,0.9407407407407408,0.9518518518518518,0.937037037037037,0.937037037037037,0.9399004975124378,0.006478415650742021
366,0.017606067657470702,0.000780965164184475,0.003444671630859375,0.0015928753156393104,10,8,4,10,75,True,"{'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 75, 'bootstrap': True}",0.7101449275362319,0.7313432835820896,0.7761194029850746,0.6567164179104478,0.835820895522388,0.7418397626112759,0.060479861143237244,389,0.9365671641791045,0.9444444444444444,0.9444444444444444,0.9296296296296296,0.9629629629629629,0.9436097291321172,0.011144344415294386
111,0.07291464805603028,0.0012338467368420347,0.0060805797576904295,0.00011703796845887894,50,12,10,auto,10,True,"{'n_estimators': 50, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",0.782608695652174,0.746268656716418,0.7014925373134329,0.7014925373134329,0.7761194029850746,0.7418397626112759,0.03500187408742053,389,0.8992537313432836,0.9185185185185185,0.9185185185185185,0.9037037037037037,0.9111111111111111,0.910221116639027,0.007762036558207231
437,1.1005630016326904,0.034879096832627764,0.10744633674621581,0.010376912851812501,1000,10,10,2,50,True,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 2, 'max_depth': 50, 'bootstrap': True}",0.7536231884057971,0.7611940298507462,0.7164179104477612,0.6865671641791045,0.7910447761194029,0.7418397626112759,0.036333562429844125,389,0.8582089552238806,0.8481481481481481,0.8555555555555555,0.8481481481481481,0.8444444444444444,0.8509010503040354,0.005136430535689326
347,1.3492887020111084,0.10098286842612653,0.1256564140319824,0.008058318617903197,1000,12,10,2,150,False,"{'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 2, 'max_depth': 150, 'bootstrap': False}",0.7681159420289855,0.7611940298507462,0.7014925373134329,0.7014925373134329,0.7761194029850746,0.7418397626112759,0.03311732850719714,389,0.8992537313432836,0.9074074074074074,0.9074074074074074,0.8888888888888888,0.8925925925925926,0.899110005527916,0.007545360292626163
344,0.03283605575561523,0.0030056788139688822,0.0035129070281982424,0.0005206945919313155,10,12,10,25,10,False,"{'n_estimators': 10, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 25, 'max_depth': 10, 'bootstrap': False}",0.6956521739130435,0.7761194029850746,0.7761194029850746,0.7014925373134329,0.7611940298507462,0.7418397626112759,0.03608539087966843,389,0.9477611940298507,0.9518518518518518,0.9481481481481482,0.9407407407407408,0.9518518518518518,0.9480707573244886,0.004060155502950706
266,0.26215262413024903,0.00984558561641307,0.021733951568603516,0.0008460445709545161,200,20,4,5,40,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 40, 'bootstrap': True}",0.7536231884057971,0.7611940298507462,0.7014925373134329,0.7313432835820896,0.7611940298507462,0.7418397626112759,0.02286759322530095,389,0.9253731343283582,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9296296296296296,0.9310005527915977,0.003158254709301664
90,0.026163387298583984,0.0013286127472697112,0.0027492523193359377,0.00015425099092106743,10,8,3,auto,50,False,"{'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",0.7681159420289855,0.7910447761194029,0.6865671641791045,0.746268656716418,0.7164179104477612,0.7418397626112759,0.03691193700907783,389,0.996268656716418,0.9962962962962963,0.9962962962962963,0.9962962962962963,1.0,0.9970315091210615,0.0014842840417325098
319,0.05290145874023437,0.0018426121813565433,0.006192445755004883,0.00030435186417138366,50,50,10,2,,True,"{'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 2, 'max_depth': None, 'bootstrap': True}",0.8115942028985508,0.746268656716418,0.6865671641791045,0.6716417910447762,0.7910447761194029,0.7418397626112759,0.05539474819247863,389,0.8470149253731343,0.8111111111111111,0.7962962962962963,0.7962962962962963,0.8185185185185185,0.8138474295190713,0.018684077964443296
291,0.5215610980987548,0.0284970757953801,0.051065492630004886,0.013925985591430236,400,10,10,5,50,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 50, 'bootstrap': False}",0.7536231884057971,0.7611940298507462,0.746268656716418,0.7164179104477612,0.7313432835820896,0.7418397626112759,0.016037243329491333,389,0.9440298507462687,0.937037037037037,0.9407407407407408,0.9296296296296296,0.9333333333333333,0.9369541182974018,0.005121905753410078
310,0.00963282585144043,0.0011071753843591684,0.001966571807861328,2.8390277334532957e-05,2,50,1,25,20,False,"{'n_estimators': 2, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 25, 'max_depth': 20, 'bootstrap': False}",0.7971014492753623,0.7910447761194029,0.6417910447761194,0.6119402985074627,0.8656716417910447,0.7418397626112759,0.09746846982705375,389,0.9291044776119403,0.9148148148148149,0.8666666666666667,0.8777777777777778,0.8962962962962963,0.896932006633499,0.022970163827480596
12,0.016590690612792967,0.0014925639273029316,0.0019368171691894532,0.00012775904662538034,2,15,1,100,200,True,"{'n_estimators': 2, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 100, 'max_depth': 200, 'bootstrap': True}",0.7101449275362319,0.8656716417910447,0.6716417910447762,0.6567164179104478,0.8059701492537313,0.7418397626112759,0.0805748461444147,389,0.8955223880597015,0.8592592592592593,0.8703703703703703,0.8814814814814815,0.8666666666666667,0.8746600331674959,0.012658980690805692
375,0.3911454677581787,0.015182848703398043,0.045084571838378905,0.006199413749279565,400,15,3,1,50,False,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 3, 'max_features': 1, 'max_depth': 50, 'bootstrap': False}",0.7536231884057971,0.7611940298507462,0.7164179104477612,0.7164179104477612,0.7611940298507462,0.7418397626112759,0.020841039748894303,389,0.8694029850746269,0.8962962962962963,0.8666666666666667,0.8851851851851852,0.9111111111111111,0.8857324488667773,0.016650082918739616
443,0.21652541160583497,0.01016813889654417,0.02084217071533203,0.002085083473135905,200,10,10,2,100,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 2, 'max_depth': 100, 'bootstrap': False}",0.7536231884057971,0.746268656716418,0.7164179104477612,0.7014925373134329,0.7761194029850746,0.7388724035608308,0.026632350016999214,402,0.9029850746268657,0.8814814814814815,0.9,0.8740740740740741,0.8703703703703703,0.8857822001105584,0.013350547683696404
169,0.020796442031860353,0.0014061955170266822,0.002586841583251953,0.0002645252147414229,10,15,10,sqrt,200,False,"{'n_estimators': 10, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 200, 'bootstrap': False}",0.7536231884057971,0.7611940298507462,0.8059701492537313,0.6417910447761194,0.7313432835820896,0.7388724035608308,0.054071518565682354,402,0.9440298507462687,0.9333333333333333,0.9407407407407408,0.9407407407407408,0.9259259259259259,0.9369541182974018,0.006534127630878461
436,0.2106154441833496,0.00892475054681548,0.013157176971435546,0.0025217897415775615,100,20,10,25,30,True,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 25, 'max_depth': 30, 'bootstrap': True}",0.7246376811594203,0.7761194029850746,0.7164179104477612,0.7164179104477612,0.7611940298507462,0.7388724035608308,0.024836524979549347,402,0.917910447761194,0.9222222222222223,0.9148148148148149,0.9074074074074074,0.9148148148148149,0.9154339414040906,0.004845734694957929
328,0.9197473526000977,0.019291992898793773,0.09460468292236328,0.020265437780559833,800,15,5,2,40,True,"{'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 2, 'max_depth': 40, 'bootstrap': True}",0.7681159420289855,0.746268656716418,0.7014925373134329,0.7014925373134329,0.7761194029850746,0.7388724035608308,0.03189637986755273,402,0.9029850746268657,0.9148148148148149,0.8888888888888888,0.8925925925925926,0.8851851851851852,0.8968933112216695,0.01075115849867556
350,1.0477606296539306,0.04912331875768867,0.1115149974822998,0.019996069081699167,1000,12,3,1,75,True,"{'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 1, 'max_depth': 75, 'bootstrap': True}",0.7246376811594203,0.746268656716418,0.7313432835820896,0.7014925373134329,0.7910447761194029,0.7388724035608308,0.029708359418996758,402,0.8432835820895522,0.8629629629629629,0.8666666666666667,0.8666666666666667,0.8555555555555555,0.8590270867882808,0.008855811109069384
326,0.012456369400024415,0.0016111452931837672,0.00267939567565918,0.001025700019117958,2,8,10,100,10,True,"{'n_estimators': 2, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 10, 'bootstrap': True}",0.7536231884057971,0.8059701492537313,0.6865671641791045,0.6268656716417911,0.8208955223880597,0.7388724035608308,0.07290632302328504,402,0.8246268656716418,0.7851851851851852,0.8407407407407408,0.7925925925925926,0.8,0.8086290768380321,0.02082466833362109
116,0.007687997817993164,0.0003880310944576965,0.002103567123413086,0.00026371099557949315,2,10,10,sqrt,20,False,"{'n_estimators': 2, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",0.7391304347826086,0.7164179104477612,0.7910447761194029,0.7014925373134329,0.746268656716418,0.7388724035608308,0.03049729338767891,402,0.914179104477612,0.8777777777777778,0.8555555555555555,0.9074074074074074,0.8740740740740741,0.8857987838584853,0.021857874674277036
292,0.5987626075744629,0.014601571557716407,0.0668107509613037,0.012331565671958042,600,8,5,1,200,False,"{'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 1, 'max_depth': 200, 'bootstrap': False}",0.7536231884057971,0.7313432835820896,0.7313432835820896,0.7014925373134329,0.7761194029850746,0.7388724035608308,0.024913935564762117,402,0.8208955223880597,0.8629629629629629,0.8333333333333334,0.8444444444444444,0.825925925925926,0.8375124378109454,0.014990770470847592
406,0.03341188430786133,0.005340396325880865,0.006312179565429688,0.002128058930843141,25,10,3,1,50,True,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 1, 'max_depth': 50, 'bootstrap': True}",0.7681159420289855,0.7761194029850746,0.7313432835820896,0.6268656716417911,0.7761194029850746,0.7359050445103857,0.05677512787358675,410,0.8694029850746269,0.8333333333333334,0.8851851851851852,0.7814814814814814,0.8111111111111111,0.8361028192371476,0.03777228019939407
146,0.016901636123657228,0.0014089233609155326,0.0020256519317626955,0.0005410329469729184,2,20,5,100,40,False,"{'n_estimators': 2, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 100, 'max_depth': 40, 'bootstrap': False}",0.7536231884057971,0.7611940298507462,0.746268656716418,0.7014925373134329,0.7164179104477612,0.7359050445103857,0.022884827879147616,410,0.9253731343283582,0.9296296296296296,0.9259259259259259,0.9185185185185185,0.9407407407407408,0.9280375898286346,0.007294872171350599
469,0.0370424747467041,0.0031295427419424965,0.003162717819213867,0.0009699542191876498,10,50,10,100,75,True,"{'n_estimators': 10, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 75, 'bootstrap': True}",0.6956521739130435,0.7611940298507462,0.7014925373134329,0.6865671641791045,0.835820895522388,0.7359050445103857,0.05624126142111728,410,0.8544776119402985,0.8666666666666667,0.8592592592592593,0.8666666666666667,0.8740740740740741,0.8642288557213931,0.006761624258956544
374,0.06513419151306152,0.004211541365163797,0.006843042373657226,0.0002454340839338478,50,8,1,2,50,False,"{'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 2, 'max_depth': 50, 'bootstrap': False}",0.782608695652174,0.7611940298507462,0.7014925373134329,0.6716417910447762,0.7611940298507462,0.7359050445103857,0.04192119999939236,410,1.0,1.0,1.0,1.0,1.0,1.0,0.0
78,0.00781402587890625,0.00032705278697485197,0.0019139766693115235,4.8763075354178085e-05,2,10,2,sqrt,,False,"{'n_estimators': 2, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.7536231884057971,0.7611940298507462,0.746268656716418,0.7014925373134329,0.7164179104477612,0.7359050445103857,0.022884827879147616,410,0.9514925373134329,0.9666666666666667,0.9777777777777777,0.9481481481481482,0.9814814814814815,0.9651133222775015,0.01344664169161461
85,0.8834087371826171,0.018035128564518485,0.08221297264099121,0.006949819753109516,800,8,2,1,100,True,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 100, 'bootstrap': True}",0.7971014492753623,0.7611940298507462,0.6716417910447762,0.6716417910447762,0.7611940298507462,0.7329376854599406,0.05152060578076004,415,0.9253731343283582,0.9296296296296296,0.9222222222222223,0.9148148148148149,0.9333333333333333,0.9250746268656715,0.0063630707205376705
21,0.06168861389160156,0.0017361732172025595,0.006563997268676758,0.00030173800232320534,50,20,1,2,200,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 2, 'max_depth': 200, 'bootstrap': True}",0.7246376811594203,0.7611940298507462,0.746268656716418,0.6567164179104478,0.7761194029850746,0.7329376854599406,0.04164052219413238,415,0.9402985074626866,0.9444444444444444,0.937037037037037,0.9407407407407408,0.937037037037037,0.9399115533443891,0.002753545894128619
357,0.04606447219848633,0.0073673201256630695,0.004274559020996094,0.0002489320335104805,25,10,10,10,30,False,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 10, 'max_depth': 30, 'bootstrap': False}",0.7101449275362319,0.746268656716418,0.7611940298507462,0.7313432835820896,0.7164179104477612,0.7329376854599406,0.018846726442754366,415,0.9552238805970149,0.9555555555555556,0.9481481481481482,0.9518518518518518,0.9333333333333333,0.9488225538971807,0.008195824763105956
25,0.021036148071289062,0.001844636525248472,0.0036643505096435546,0.0011867266283255577,10,12,10,10,30,False,"{'n_estimators': 10, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 10, 'max_depth': 30, 'bootstrap': False}",0.7536231884057971,0.7910447761194029,0.7313432835820896,0.6417910447761194,0.746268656716418,0.7329376854599406,0.049461170201361836,415,0.9328358208955224,0.9407407407407408,0.9518518518518518,0.9259259259259259,0.937037037037037,0.9376782752902155,0.008628409283599928
82,0.006905269622802734,0.00022468637731858196,0.0019261837005615234,5.0877206422408715e-05,2,8,5,10,20,False,"{'n_estimators': 2, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 10, 'max_depth': 20, 'bootstrap': False}",0.7391304347826086,0.7164179104477612,0.8208955223880597,0.5970149253731343,0.7910447761194029,0.7329376854599406,0.07710117918708724,415,0.9440298507462687,0.9555555555555556,0.9592592592592593,0.9259259259259259,0.9518518518518518,0.9473244886677723,0.011827420302278
242,0.007781457901000976,0.0006300724088944115,0.002322959899902344,0.0006713003609669538,2,10,10,sqrt,75,False,"{'n_estimators': 2, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 75, 'bootstrap': False}",0.7246376811594203,0.7313432835820896,0.7313432835820896,0.7014925373134329,0.7761194029850746,0.7329376854599406,0.024133392245250674,415,0.8880597014925373,0.8814814814814815,0.8962962962962963,0.8740740740740741,0.8777777777777778,0.8835378662244334,0.007876486920956905
352,0.0565831184387207,0.0030204999676366794,0.007208824157714844,0.0020342290145688663,50,10,1,1,10,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 10, 'bootstrap': False}",0.7681159420289855,0.746268656716418,0.7313432835820896,0.6716417910447762,0.746268656716418,0.7329376854599406,0.03273415004183565,415,0.9216417910447762,0.9444444444444444,0.9407407407407408,0.9222222222222223,0.9555555555555556,0.9369209508015478,0.013175337497263486
324,0.05865035057067871,0.0056645965802879375,0.008521366119384765,0.002152202479318317,50,12,2,1,10,False,"{'n_estimators': 50, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 10, 'bootstrap': False}",0.7681159420289855,0.7313432835820896,0.7014925373134329,0.6865671641791045,0.7761194029850746,0.7329376854599406,0.03533667136512843,415,0.8955223880597015,0.8962962962962963,0.8962962962962963,0.8703703703703703,0.8814814814814815,0.8879933665008292,0.010464588774818108
52,1.111440086364746,0.021240351252771232,0.11610503196716308,0.0169995006923205,1000,15,4,1,20,True,"{'n_estimators': 1000, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 1, 'max_depth': 20, 'bootstrap': True}",0.6956521739130435,0.746268656716418,0.7313432835820896,0.7014925373134329,0.7910447761194029,0.7329376854599406,0.034472375670142226,415,0.8134328358208955,0.8407407407407408,0.8296296296296296,0.8296296296296296,0.8185185185185185,0.8263902708678827,0.009558059259002655
