,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
20,0.29534497261047366,0.009866222002294402,0.022767972946166993,0.0021527940685967116,False,40,5,1,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 5, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 200}",0.8064516129032258,0.7096774193548387,0.7419354838709677,0.5,0.7333333333333333,0.6986599023643152,0.10406076434228287,40,1.0,1.0,1.0,0.991869918699187,1.0,0.9983739837398374,0.003252032520325221
84,0.43530521392822263,0.009667806402414193,0.024535274505615233,0.003791361491892085,False,40,auto,5,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.6774193548387096,0.4666666666666667,0.7666666666666667,0.698560990395967,0.12662023789979793,41,0.9836065573770492,0.9836065573770492,1.0,0.975609756097561,0.991869918699187,0.9869385579101693,0.00831222947604607
55,0.7275471210479736,0.02623042171323381,0.020711231231689452,0.0013999179382922558,False,40,50,10,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 50, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.7741935483870968,0.7419354838709677,0.7096774193548387,0.43333333333333335,0.8333333333333334,0.6984812226795571,0.13820887921028283,42,0.9672131147540983,0.9508196721311475,0.9590163934426229,0.9349593495934959,0.9512195121951219,0.9526456084232973,0.010686165707587776
66,0.9210431575775146,0.016543578078602288,0.02249321937561035,0.0016387379276435454,False,40,75,15,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 75, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 200}",0.7741935483870968,0.7096774193548387,0.7419354838709677,0.43333333333333335,0.8333333333333334,0.6984812226795571,0.13820887921028283,42,0.9426229508196722,0.9016393442622951,0.8934426229508197,0.8861788617886179,0.9105691056910569,0.9068905771024923,0.019635336373444317
85,0.41876859664916993,0.017562934039183367,0.02376103401184082,0.0025561730956319825,False,40,auto,10,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.7741935483870968,0.7419354838709677,0.6774193548387096,0.4666666666666667,0.8,0.6920710889888645,0.11953378510273455,44,0.9426229508196722,0.9590163934426229,0.9672131147540983,0.926829268292683,0.9512195121951219,0.9493802479008396,0.013917306344141137
56,0.6784950733184815,0.03838672364321437,0.021918773651123047,0.0012109983789512747,False,40,50,15,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 50, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 200}",0.7741935483870968,0.7096774193548387,0.7096774193548387,0.43333333333333335,0.8333333333333334,0.6919721770205163,0.13676112127219958,45,0.9016393442622951,0.9098360655737705,0.8934426229508197,0.8861788617886179,0.9105691056910569,0.9003332000533121,0.009429841722279017
45,0.4910111904144287,0.02242417812850289,0.02227363586425781,0.0013538073418855958,False,40,25,10,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 25, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.7741935483870968,0.7419354838709677,0.6451612903225806,0.4666666666666667,0.8,0.6855620433298236,0.12102340655236071,46,0.9590163934426229,0.9672131147540983,0.9672131147540983,0.9349593495934959,0.959349593495935,0.9575503132080501,0.011853083187755927
35,0.34061498641967775,0.037017422866713265,0.022866010665893555,0.002909263905319346,False,40,10,10,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 10, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.8064516129032258,0.7419354838709677,0.6451612903225806,0.5,0.7,0.6791136211352541,0.1037521334054745,47,0.9508196721311475,0.9344262295081968,0.9590163934426229,0.926829268292683,0.926829268292683,0.9395841663334666,0.013083021067831366
36,0.31131892204284667,0.035855169463210865,0.020650243759155272,0.0009373284528279796,False,40,10,15,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 10, 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 200}",0.7419354838709677,0.7419354838709677,0.7096774193548387,0.4666666666666667,0.7333333333333333,0.679014709166906,0.10644286484918006,48,0.8770491803278688,0.8934426229508197,0.8770491803278688,0.8699186991869918,0.8455284552845529,0.8725976276156204,0.0155824466746341
10,0.23272457122802734,0.004687013171925017,0.023378562927246094,0.005122766893585141,False,40,2,1,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 2, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 200}",0.8064516129032258,0.6774193548387096,0.7096774193548387,0.4666666666666667,0.7333333333333333,0.679014709166906,0.1140606733092654,48,0.9918032786885246,0.9836065573770492,0.9918032786885246,0.991869918699187,0.991869918699187,0.9901905904304945,0.003292151422765851
23,0.28359274864196776,0.006128266982104254,0.022130489349365234,0.0011153210427522519,False,40,5,4,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 5, 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.6774193548387096,0.7419354838709677,0.4666666666666667,0.6666666666666666,0.6789764206630292,0.12222906984513178,50,0.9836065573770492,0.9836065573770492,0.9672131147540983,0.975609756097561,0.983739837398374,0.9787551646008262,0.006557918815504719
77,0.9775562286376953,0.02721546069038774,0.023673009872436524,0.0035532456872468987,False,40,100,20,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 100, 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 200}",0.7419354838709677,0.7096774193548387,0.6774193548387096,0.43333333333333335,0.8,0.6724258957914553,0.12574805450013468,51,0.8852459016393442,0.8770491803278688,0.8524590163934426,0.8455284552845529,0.8292682926829268,0.8579101692656271,0.020576311680045038
68,0.6917070388793946,0.017848653085457755,0.02073516845703125,0.0027291259546649844,False,40,75,25,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 75, 'min_samples_leaf': 25, 'min_samples_split': 15, 'n_estimators': 200}",0.7741935483870968,0.6774193548387096,0.6129032258064516,0.5,0.7666666666666667,0.666133818321049,0.10208000270710528,52,0.7786885245901639,0.7950819672131147,0.7950819672131147,0.8292682926829268,0.7804878048780488,0.7957217113154738,0.018157053846038138
95,0.3722711086273193,0.005082523788323437,0.02229304313659668,0.0010962287088802356,False,40,sqrt,10,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.7419354838709677,0.7419354838709677,0.6451612903225806,0.4666666666666667,0.7333333333333333,0.6659966178488242,0.10584020839167509,53,0.9508196721311475,0.9590163934426229,0.9590163934426229,0.943089430894309,0.9186991869918699,0.9461282153805145,0.014938579875362706
24,0.28617420196533205,0.014552973442581796,0.02239842414855957,0.0003915773387984641,False,40,5,5,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.7419354838709677,0.6774193548387096,0.7096774193548387,0.4666666666666667,0.7333333333333333,0.6659966178488242,0.10179524965911783,53,0.9754098360655737,0.9672131147540983,0.9672131147540983,0.959349593495935,0.983739837398374,0.9705850992936158,0.008310263166984187
67,0.8206459999084472,0.02092351687529399,0.01971468925476074,0.0009097527842691124,False,40,75,20,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 75, 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 200}",0.7419354838709677,0.7096774193548387,0.6451612903225806,0.43333333333333335,0.8,0.6659168501324144,0.12615533854781918,55,0.8114754098360656,0.8524590163934426,0.8442622950819673,0.8617886178861789,0.8211382113821138,0.8382247101159536,0.01898314600519105
96,0.3382905960083008,0.0014544541886801193,0.02186737060546875,0.0008319422953559032,False,40,sqrt,15,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 15, 'n_estimators': 200}",0.7419354838709677,0.7419354838709677,0.6774193548387096,0.4,0.7666666666666667,0.6657796496601895,0.13566557735687626,56,0.8852459016393442,0.9016393442622951,0.9016393442622951,0.8780487804878049,0.8699186991869918,0.8872984139677461,0.012673969983064384
