,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_shrinking,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
127,0.028539752960205077,0.0014599744449165259,0.006392860412597656,0.00020968512687941044,128,0.01,True,0.001,"{'C': 128, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.7333333333333333,0.7333333333333333,0.7666666666666667,0.6551724137931034,0.6551724137931034,0.7092124560864969,0.045314513296918726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
83,0.02872157096862793,0.001010291587613053,0.0064640045166015625,0.00017824081126752538,8,0.01,True,0.001,"{'C': 8, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.7333333333333333,0.7333333333333333,0.7666666666666667,0.6551724137931034,0.6551724137931034,0.7092124560864969,0.045314513296918726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
138,0.02794480323791504,0.0009870963041011978,0.006412315368652344,0.0002479935304840862,256,0.01,True,0.001,"{'C': 256, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.7333333333333333,0.7333333333333333,0.7666666666666667,0.6551724137931034,0.6551724137931034,0.7092124560864969,0.045314513296918726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
72,0.030198097229003906,0.003197728335556062,0.007622241973876953,0.0021251269201166593,4,0.01,True,0.001,"{'C': 4, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.7333333333333333,0.7333333333333333,0.7666666666666667,0.6551724137931034,0.6551724137931034,0.7092124560864969,0.045314513296918726,1,1.0,1.0,1.0,1.0,0.9915966386554622,0.9983193277310924,0.003361344537815114
116,0.028801774978637694,0.0018841856421164761,0.006373310089111328,0.00014597484701046494,64,0.01,True,0.001,"{'C': 64, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.7333333333333333,0.7333333333333333,0.7666666666666667,0.6551724137931034,0.6551724137931034,0.7092124560864969,0.045314513296918726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
105,0.030196762084960936,0.002700268670485942,0.006547403335571289,0.000351654857476335,32,0.01,True,0.001,"{'C': 32, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.7333333333333333,0.7333333333333333,0.7666666666666667,0.6551724137931034,0.6551724137931034,0.7092124560864969,0.045314513296918726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
94,0.034575605392456056,0.006133559558843556,0.009703731536865235,0.0029799751079260853,16,0.01,True,0.001,"{'C': 16, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.7333333333333333,0.7333333333333333,0.7666666666666667,0.6551724137931034,0.6551724137931034,0.7092124560864969,0.045314513296918726,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,0.024700117111206055,0.0005446995701363262,0.006193828582763672,0.00029043882394114737,0.5,0.01,True,0.001,"{'C': 0.5, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.6666666666666666,0.6666666666666666,0.8,0.6896551724137931,0.6896551724137931,0.7026433370851666,0.05001452222838479,8,0.8305084745762712,0.8135593220338984,0.7796610169491526,0.7815126050420168,0.8151260504201681,0.8040734938043015,0.020079396810213826
39,0.025722646713256837,0.0015998593626021188,0.007033538818359375,0.00195584366060388,0.75,0.01,True,0.001,"{'C': 0.75, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.6666666666666666,0.7,0.8,0.6551724137931034,0.6896551724137931,0.7025137282990552,0.05153796291947729,9,0.864406779661017,0.8559322033898306,0.8305084745762712,0.8151260504201681,0.8487394957983193,0.8429426007691211,0.01784047483237119
50,0.026435375213623047,0.0005676984781980825,0.006476783752441406,0.0005068788770664431,1,0.01,True,0.001,"{'C': 1, 'gamma': 0.01, 'shrinking': True, 'tol': 0.001}",0.6666666666666666,0.7,0.8,0.6551724137931034,0.6896551724137931,0.7025137282990552,0.05153796291947729,9,0.8728813559322034,0.8813559322033898,0.8813559322033898,0.8571428571428571,0.8991596638655462,0.8783791482694774,0.013643739187006029
