,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
46,0.8607458114624024,0.03161290126081015,0.041115617752075194,0.0020899197592059867,True,20,25,2,20,400,"{'bootstrap': True, 'max_depth': 20, 'max_features': 25, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 400}",0.8382352941176471,0.8088235294117647,0.75,0.7910447761194029,0.8181818181818182,0.8011869436201781,0.029906998330056077,29,0.9702602230483272,0.9553903345724907,0.9591078066914498,0.9666666666666667,0.966789667896679,0.9636429397751227,0.005504655935126271
49,2.13637261390686,0.09935198680093905,0.10695524215698242,0.012591113138654105,True,20,25,2,20,1000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 25, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1000}",0.8382352941176471,0.8088235294117647,0.7794117647058824,0.7761194029850746,0.803030303030303,0.8011869436201781,0.022583156596438763,29,0.9702602230483272,0.9553903345724907,0.9628252788104089,0.9629629629629629,0.959409594095941,0.962169678698026,0.004900889574345461
89,2.151361274719238,0.19642967327190403,0.11605424880981445,0.018872061308789274,True,20,auto,2,20,1000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1000}",0.8382352941176471,0.7941176470588235,0.7794117647058824,0.7761194029850746,0.8181818181818182,0.8011869436201781,0.02375321904707331,29,0.9628252788104089,0.9516728624535316,0.9553903345724907,0.9666666666666667,0.948339483394834,0.9569789251795864,0.0068315453891346625
62,0.11413769721984864,0.004735662112923409,0.005252027511596679,0.0012970025451628754,True,20,75,2,20,25,"{'bootstrap': True, 'max_depth': 20, 'max_features': 75, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 25}",0.8676470588235294,0.8088235294117647,0.7941176470588235,0.7761194029850746,0.7424242424242424,0.798219584569733,0.04129764990566716,32,0.9405204460966543,0.9516728624535316,0.9702602230483272,0.9518518518518518,0.955719557195572,0.9540049881291873,0.009582067513671636
42,0.054965972900390625,0.0006180121383041334,0.004178857803344727,0.00011957613765882915,True,20,25,2,20,25,"{'bootstrap': True, 'max_depth': 20, 'max_features': 25, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 25}",0.7794117647058824,0.8235294117647058,0.8088235294117647,0.746268656716418,0.8333333333333334,0.798219584569733,0.03164447466447449,32,0.9516728624535316,0.9368029739776952,0.9479553903345725,0.9481481481481482,0.9520295202952029,0.94732177904183,0.00552855069094478
47,1.4015751838684083,0.09204012451464613,0.0675135612487793,0.008168399840834494,True,20,25,2,20,600,"{'bootstrap': True, 'max_depth': 20, 'max_features': 25, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 600}",0.8382352941176471,0.8088235294117647,0.7647058823529411,0.7761194029850746,0.803030303030303,0.798219584569733,0.0259626832910736,32,0.966542750929368,0.9628252788104089,0.9628252788104089,0.9666666666666667,0.959409594095941,0.9636539138625588,0.002713285146748741
36,0.6614198207855224,0.009090929635844095,0.053867244720458986,0.017818491505422716,True,20,10,2,20,400,"{'bootstrap': True, 'max_depth': 20, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 400}",0.8088235294117647,0.7941176470588235,0.7352941176470589,0.7910447761194029,0.8636363636363636,0.798219584569733,0.040907021790987125,32,0.9553903345724907,0.9442379182156134,0.9516728624535316,0.9666666666666667,0.955719557195572,0.954737467820775,0.0072571188168390095
44,0.2059933662414551,0.005826600183277357,0.011294984817504882,0.0004735853562609626,True,20,25,2,20,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 25, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",0.8382352941176471,0.7794117647058824,0.7941176470588235,0.746268656716418,0.8181818181818182,0.7952522255192879,0.03168103335863254,36,0.9516728624535316,0.9442379182156134,0.966542750929368,0.9629629629629629,0.955719557195572,0.9562272103514096,0.007956427126274158
96,0.834989356994629,0.04054847707247143,0.05147080421447754,0.008502814937771542,True,20,sqrt,2,20,400,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 400}",0.8529411764705882,0.8088235294117647,0.75,0.7910447761194029,0.7727272727272727,0.7952522255192879,0.034996818727456434,36,0.9591078066914498,0.9591078066914498,0.9591078066914498,0.9629629629629629,0.9446494464944649,0.9569871659063554,0.006346980743101645
99,1.6880684852600099,0.10334337224713148,0.08875107765197754,0.013694292319558923,True,20,sqrt,2,20,1000,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1000}",0.8235294117647058,0.8088235294117647,0.7647058823529411,0.7910447761194029,0.7878787878787878,0.7952522255192879,0.020023778422508156,36,0.9628252788104089,0.9553903345724907,0.9591078066914498,0.9629629629629629,0.9520295202952029,0.9584631806665029,0.004255017098329073
38,1.2139187812805177,0.05392215606770234,0.08208146095275878,0.0038094233462734025,True,20,10,2,20,800,"{'bootstrap': True, 'max_depth': 20, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 800}",0.8235294117647058,0.7794117647058824,0.7647058823529411,0.7761194029850746,0.8181818181818182,0.7922848664688428,0.02381582774511173,39,0.9553903345724907,0.9479553903345725,0.9516728624535316,0.9592592592592593,0.955719557195572,0.9539994807630852,0.0038601188828308853
95,0.35201163291931153,0.011994099931100295,0.022026205062866212,0.0016636957551987124,True,20,sqrt,2,20,200,"{'bootstrap': True, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",0.8235294117647058,0.7647058823529411,0.7794117647058824,0.7761194029850746,0.8181818181818182,0.7922848664688428,0.02381582774511173,39,0.9628252788104089,0.9405204460966543,0.9591078066914498,0.9666666666666667,0.9520295202952029,0.9562299437120766,0.009221036803182031
